"accident_index","longitude","latitude","severity","number_of_casualties","district","speed_limit","road_class","police_force"
"2023010425834","-0.211434","51.385832","Slight","1","Sutton","30","A","1"
"2023010425838","0.00887","51.491641","Slight","2","Greenwich","30","Unclassified","1"
"2023010425840","-0.066185","51.498056","Serious","1","Southwark","30","C","1"
"2023010425842","-0.129356","51.462616","Slight","1","Lambeth","20","Unclassified","1"
"2023010425843","-0.096048","51.440362","Serious","1","Lambeth","30","C","1"
"2023010425845","-0.17707","51.492098","Slight","1","Kensington and Chelsea","30","Not at junction or within 20 metres","1"
"2023010425846","-0.062816","51.44632","Slight","3","Lewisham","20","Not at junction or within 20 metres","1"
"2023010425850","0.109246","51.387899","Serious","1","Bromley","40","A","1"
"2023010425852","-0.131323","51.548346","Slight","1","Camden","20","Unclassified","1"
"2023010425853","-0.108097","51.532794","Slight","1","Islington","20","Not at junction or within 20 metres","1"
"2023010425854","-0.166205","51.519104","Slight","1","Westminster","20","Not at junction or within 20 metres","1"
"2023010425856","-0.16797","51.557377","Slight","1","Camden","30","Unclassified","1"
"2023010425857","-0.339681","51.549807","Serious","1","Ealing","20","Not at junction or within 20 metres","1"
"2023010425861","0.078401","51.558963","Slight","1","Redbridge","30","Not at junction or within 20 metres","1"
"2023010425862","0.016789","51.407954","Slight","3","Bromley","30","A","1"
"2023010425863","-0.018467","51.456531","Slight","1","Lewisham","30","Not at junction or within 20 metres","1"
"2023010425867","-0.032097","51.484009","Slight","1","Lewisham","20","B","1"
"2023010425871","-0.248111","51.584247","Slight","1","Barnet","30","A","1"
"2023010425874","-0.167312","51.489357","Slight","1","Kensington and Chelsea","20","Unclassified","1"
"2023010425893","-0.028578","51.445353","Slight","1","Lewisham","30","Unclassified","1"
"2023010425896","-0.112787","51.474104","Slight","1","Lambeth","20","Unclassified","1"
"2023010425901","-0.051985","51.626198","Slight","1","Enfield","20","Unclassified","1"
"2023010425903","-0.19815","51.579615","Slight","1","Barnet","20","Unclassified","1"
"2023010425907","0.132861","51.48027","Serious","1","Bexley","30","Unclassified","1"
"2023010425912","-0.160025","51.501841","Serious","1","Kensington and Chelsea","20","A","1"
"2023010425913","0.003269","51.332151","Slight","1","Croydon","30","Unclassified","1"
"2023010425920","0.114132","51.389448","Slight","1","Bromley","30","Unclassified","1"
"2023010425927","-0.128506","51.51154","Slight","1","Westminster","20","B","1"
"2023010425928","-0.075136","51.459652","Slight","1","Southwark","30","A","1"
"2023010425929","-0.236311","51.493049","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010425935","-0.241457","51.533763","Slight","1","Brent","30","A","1"
"2023010425938","-0.033198","51.532695","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010425941","-0.031461","51.656403","Slight","1","Enfield","30","Unclassified","1"
"2023010425943","-0.037842","51.580937","Slight","4","Waltham Forest","30","Unclassified","1"
"2023010425944","-0.316459","51.418817","Slight","1","Richmond upon Thames","30","Unclassified","1"
"2023010425947","0.104973","51.462932","Slight","1","Bexley","30","Unclassified","1"
"2023010425953","-0.041368","51.533156","Slight","1","Tower Hamlets","30","B","1"
"2023010425960","-0.05318","51.630337","Slight","1","Enfield","20","Unclassified","1"
"2023010425965","-0.308987","51.482915","Serious","1","Hounslow","20","Not at junction or within 20 metres","1"
"2023010425967","-0.078248","51.614312","Slight","1","Enfield","50","Not at junction or within 20 metres","1"
"2023010425970","-0.062825","51.518504","Serious","1","Tower Hamlets","20","B","1"
"2023010425971","-0.300893","51.411183","Slight","1","Kingston upon Thames","20","Unclassified","1"
"2023010425975","-0.093166","51.474317","Serious","1","Southwark","30","A","1"
"2023010425976","-0.208568","51.469482","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010425977","0.024985","51.489907","Serious","1","Greenwich","30","Unclassified","1"
"2023010425979","-0.064735","51.613478","Slight","1","Enfield","30","Not at junction or within 20 metres","1"
"2023010425982","0.10037","51.516306","Slight","1","Barking and Dagenham","20","Not at junction or within 20 metres","1"
"2023010425999","-0.18578","51.51038","Serious","1","Westminster","20","B","1"
"2023010426000","0.022452","51.425482","Slight","1","Bromley","20","Unclassified","1"
"2023010426002","-0.443466","51.543173","Slight","1","Hillingdon","30","Unclassified","1"
"2023010426008","-0.307014","51.512858","Slight","1","Ealing","20","Not at junction or within 20 metres","1"
"2023010426013","-0.085139","51.48754","Slight","1","Southwark","20","Unclassified","1"
"2023010426014","-0.045778","51.409895","Slight","1","Bromley","30","Unclassified","1"
"2023010426017","-0.159826","51.435581","Slight","1","Wandsworth","20","Unclassified","1"
"2023010426018","-0.159152","51.615662","Slight","1","Barnet","30","Unclassified","1"
"2023010426023","-0.064722","51.483275","Slight","1","Southwark","30","B","1"
"2023010426028","-0.099692","51.584707","Slight","1","Haringey","30","Unclassified","1"
"2023010426029","-0.142958","51.520816","Slight","2","Westminster","20","Unclassified","1"
"2023010426035","-0.163485","51.616396","Slight","1","Barnet","20","Unclassified","1"
"2023010426037","-0.010869","51.463768","Slight","1","Lewisham","20","Unclassified","1"
"2023010426038","-0.130493","51.527065","Slight","1","Camden","20","A","1"
"2023010426049","-0.403318","51.585175","Slight","1","Hillingdon","30","Unclassified","1"
"2023010426052","-0.056207","51.611934","Slight","1","Enfield","20","Not at junction or within 20 metres","1"
"2023010426054","-0.189956","51.524635","Slight","1","Westminster","20","C","1"
"2023010426055","-0.200287","51.508679","Slight","1","Kensington and Chelsea","20","C","1"
"2023010426060","-0.069788","51.634298","Fatal","1","Enfield","40","C","1"
"2023010426062","-0.129937","51.326773","Slight","2","Croydon","30","B","1"
"2023010426063","-0.069012","51.595393","Slight","1","Haringey","20","Unclassified","1"
"2023010426064","0.075007","51.550642","Slight","1","Redbridge","20","Unclassified","1"
"2023010426065","0.120082","51.501599","Slight","1","Greenwich","40","A","1"
"2023010426066","-0.374001","51.455293","Slight","1","Richmond upon Thames","30","Not at junction or within 20 metres","1"
"2023010426073","-0.443795","51.617191","Serious","1","Hillingdon","30","Unclassified","1"
"2023010426075","-0.108937","51.595306","Slight","1","Haringey","20","Unclassified","1"
"2023010426081","0.05441","51.533055","Slight","1","Newham","30","A","1"
"2023010426082","-0.364371","51.466193","Slight","1","Hounslow","20","Not at junction or within 20 metres","1"
"2023010426089","-0.253122","51.388961","Slight","1","Kingston upon Thames","30","Unclassified","1"
"2023010426092","0.09548","51.494226","Slight","1","Greenwich","30","Not at junction or within 20 metres","1"
"2023010426093","-0.073176","51.564212","Slight","1","Hackney","20","C","1"
"2023010426094","-0.464484","51.500125","Serious","1","Hillingdon","30","Unclassified","1"
"2023010426097","-0.168395","51.459815","Slight","1","Wandsworth","20","Not at junction or within 20 metres","1"
"2023010426100","-0.07303","51.567996","Slight","1","Hackney","30","Not at junction or within 20 metres","1"
"2023010426109","-0.339875","51.581723","Serious","1","Harrow","30","C","1"
"2023010426110","0.126685","51.609905","Slight","1","Redbridge","40","Unclassified","1"
"2023010426112","-0.046039","51.4257","Slight","2","Lewisham","20","Unclassified","1"
"2023010426116","-0.409934","51.491539","Slight","1","Hounslow","30","Motorway","1"
"2023010426120","0.013237","51.599829","Slight","1","Waltham Forest","30","Unclassified","1"
"2023010426124","0.088794","51.360792","Slight","1","Bromley","20","Unclassified","1"
"2023010426126","-0.098664","51.663554","Slight","1","Enfield","20","Unclassified","1"
"2023010426128","-0.171569","51.641682","Slight","1","Barnet","30","Unclassified","1"
"2023010426129","-0.302704","51.443815","Slight","2","Richmond upon Thames","20","Unclassified","1"
"2023010426131","0.117185","51.582343","Serious","1","Redbridge","50","C","1"
"2023010426133","0.058973","51.52043","Slight","2","Newham","30","A","1"
"2023010426139","-0.042608","51.442351","Slight","1","Lewisham","20","B","1"
"2023010426140","0.102614","51.432911","Slight","1","Bexley","30","A","1"
"2023010426141","-0.123878","51.578891","Slight","1","Haringey","20","Not at junction or within 20 metres","1"
"2023010426148","-0.092474","51.542316","Serious","1","Islington","20","Unclassified","1"
"2023010426151","-0.252254","51.41589","Slight","1","Kingston upon Thames","40","A","1"
"2023010426153","-0.080183","51.656761","Slight","1","Enfield","30","C","1"
"2023010426155","-0.322147","51.569682","Slight","1","Brent","30","Not at junction or within 20 metres","1"
"2023010426157","-0.163646","51.432169","Slight","1","Wandsworth","20","A","1"
"2023010426158","-0.160361","51.484194","Serious","1","Kensington and Chelsea","20","Not at junction or within 20 metres","1"
"2023010426160","-0.103262","51.368673","Serious","1","Croydon","30","B","1"
"2023010426163","-0.445041","51.529121","Slight","1","Hillingdon","40","Unclassified","1"
"2023010426165","-0.266602","51.448701","Serious","1","Richmond upon Thames","20","Not at junction or within 20 metres","1"
"2023010426166","0.204055","51.512002","Slight","1","Havering","30","Unclassified","1"
"2023010426167","-0.453794","51.529057","Slight","1","Hillingdon","30","Unclassified","1"
"2023010426168","7.30E-05","51.333932","Serious","1","Croydon","30","Not at junction or within 20 metres","1"
"2023010426169","-0.107132","51.470532","Serious","1","Lambeth","30","Unclassified","1"
"2023010426177","-0.306307","51.516364","Slight","1","Ealing","20","Unclassified","1"
"2023010426179","0.186828","51.546803","Slight","1","Havering","40","Not at junction or within 20 metres","1"
"2023010426181","-0.014341","51.529995","Slight","4","Tower Hamlets","20","A","1"
"2023010426183","-0.325979","51.493212","Slight","1","Hounslow","60","Not at junction or within 20 metres","1"
"2023010426184","-0.275921","51.508467","Slight","1","Ealing","20","Not at junction or within 20 metres","1"
"2023010426187","-0.166035","51.533031","Slight","1","Westminster","20","Unclassified","1"
"2023010426190","-0.034167","51.544015","Serious","1","Hackney","20","Unclassified","1"
"2023010426192","0.049068","51.519741","Serious","1","Newham","50","Not at junction or within 20 metres","1"
"2023010426193","-0.243446","51.465199","Slight","1","Wandsworth","20","A","1"
"2023010426195","0.165518","51.543323","Serious","1","Barking and Dagenham","30","Unclassified","1"
"2023010426198","-0.141157","51.548394","Slight","1","Camden","20","Not at junction or within 20 metres","1"
"2023010426200","-0.241768","51.551141","Slight","1","Brent","30","Unclassified","1"
"2023010426208","0.085563","51.528827","Slight","2","Barking and Dagenham","50","Unclassified","1"
"2023010426212","-0.192167","51.457846","Slight","1","Wandsworth","20","Unclassified","1"
"2023010426216","0.058425","51.527778","Serious","1","Newham","30","Not at junction or within 20 metres","1"
"2023010426217","0.019301","51.409142","Slight","1","Bromley","20","Unclassified","1"
"2023010426220","-0.337086","51.425874","Slight","1","Richmond upon Thames","20","Not at junction or within 20 metres","1"
"2023010426229","-0.189274","51.478205","Slight","1","Hammersmith and Fulham","20","A","1"
"2023010426230","-0.326457","51.482896","Slight","1","Hounslow","30","Unclassified","1"
"2023010426231","-0.213383","51.428397","Slight","1","Merton","30","Unclassified","1"
"2023010426235","0.035579","51.405272","Slight","1","Bromley","30","Unclassified","1"
"2023010426236","-0.060059","51.492352","Slight","1","Southwark","20","Unclassified","1"
"2023010426243","-0.057231","51.533105","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010426245","-0.213651","51.523622","Serious","1","Kensington and Chelsea","30","Unclassified","1"
"2023010426252","-0.052265","51.614936","Slight","1","Enfield","30","Unclassified","1"
"2023010426254","-0.175015","51.43062","Slight","1","Wandsworth","20","Unclassified","1"
"2023010426255","-0.12579","51.459699","Slight","1","Lambeth","20","Unclassified","1"
"2023010426263","-0.164184","51.587244","Slight","1","Barnet","30","Not at junction or within 20 metres","1"
"2023010426267","-0.334565","51.427556","Slight","1","Richmond upon Thames","30","Not at junction or within 20 metres","1"
"2023010426268","-0.073992","51.54625","Slight","1","Hackney","20","Unclassified","1"
"2023010426269","-0.1821","51.432997","Slight","2","Wandsworth","20","Unclassified","1"
"2023010426270","-0.046228","51.37403","Serious","1","Croydon","20","Unclassified","1"
"2023010426273","-0.214666","51.51942","Slight","1","Kensington and Chelsea","20","Not at junction or within 20 metres","1"
"2023010426274","-0.05744","51.663212","Slight","2","Enfield","40","Not at junction or within 20 metres","1"
"2023010426275","-0.273761","51.598709","Slight","1","Harrow","20","Not at junction or within 20 metres","1"
"2023010426276","0.099254","51.420183","Slight","1","Bexley","30","Not at junction or within 20 metres","1"
"2023010426277","-0.194334","51.458761","Slight","1","Wandsworth","20","Unclassified","1"
"2023010426278","-0.468647","51.546121","Slight","1","Hillingdon","20","Not at junction or within 20 metres","1"
"2023010426280","-0.318463","51.453943","Slight","1","Richmond upon Thames","20","Unclassified","1"
"2023010426281","0.12098","51.477482","Slight","1","Bexley","30","Unclassified","1"
"2023010426282","-0.112802","51.47235","Slight","1","Lambeth","30","Unclassified","1"
"2023010426283","-0.259488","51.542611","Slight","1","Brent","30","Unclassified","1"
"2023010426290","-0.205479","51.526159","Serious","1","Westminster","20","Unclassified","1"
"2023010426295","0.083955","51.495196","Slight","1","Greenwich","20","Not at junction or within 20 metres","1"
"2023010426297","-0.105688","51.519635","Slight","1","Camden","20","Unclassified","1"
